# Species	Genes	Alg.-Conn.	GCF_000001405.39_GRCh38.p13_protein.faa	GCF_000002285.3_CanFam3.1_protein.faa	GCF_000181335.3_Felis_catus_9.0_protein.faa	GCF_000464555.1_PanTig1.0_protein.faa	GCF_003709585.1_Aci_jub_2_protein.faa
4	20	0.58	NP_036253.2,XP_005257239.1	XP_022278458.1,XP_533114.2	XP_006940596.3,XP_023099603.1,XP_023099604.1,XP_023099605.1,XP_023099606.1,XP_023099607.1,XP_023099609.1,XP_023099610.1	*	XP_026903628.1,XP_026903629.1,XP_026903630.1,XP_026903631.1,XP_026903632.1,XP_026903633.1,XP_026903634.1,XP_026903635.1
5	33	0.209	NP_055915.2,XP_005245056.1,XP_005245057.1,XP_005245058.1,XP_016856233.1,NP_001181866.1,NP_001181867.1,NP_997054.1,XP_005245062.1,XP_005245063.1,XP_016856234.1,XP_016856235.1,XP_016856237.1,XP_016856238.1,XP_024310073.1	XP_003639685.3,XP_005630865.2,XP_003639686.3,XP_005630866.2	XP_011283448.1,XP_023114925.1,XP_023114927.1,XP_023114928.1,XP_023114926.1	XP_015395688.1,XP_015395689.1,XP_015395690.1,XP_015395691.1	XP_026911977.1,XP_026911978.1,XP_026911983.1,XP_026911979.1,XP_026911980.1
5	27	0.267	NP_001009185.1,NP_001192177.1,NP_001192179.1,NP_056071.2	XP_005626563.1,XP_022280971.1,XP_013973179.1,XP_013973182.1,XP_022280972.1,XP_022280973.1,XP_005626562.1	XP_011280275.1,XP_011280282.2,XP_019687290.1,XP_023110703.1,XP_023110706.1,XP_023110698.1	XP_007087840.1,XP_007087843.1,XP_007087844.1,XP_015395556.1,XP_015395557.1,XP_007087841.1	XP_026932546.1,XP_026932548.1,XP_014922895.1,XP_026932547.1
5	34	0.402	NP_001340623.1,XP_024307895.1,XP_016883940.1,XP_016883939.1,XP_016883937.1,XP_011528015.1,XP_011528014.1,XP_005261095.1,NP_003244.2,NP_001340615.1,NP_001340622.1,NP_001340621.1,NP_001340620.1,NP_001340619.1,NP_001340618.1,NP_001340617.1,NP_001340616.1	XP_005638878.1,XP_005638880.1,XP_013965237.1,XP_022269050.1,XP_022269051.1,XP_544855.2	XP_003991527.1,XP_019695009.1,XP_019695012.1,XP_019695013.1,XP_023094583.1	XP_015397543.1	XP_014930879.1,XP_026897531.1,XP_026897532.1,XP_026897533.1,XP_026897534.1
5	37	0.16	XP_016866048.1,XP_016866049.1,NP_001186871.1,NP_055833.2,XP_011533921.1,XP_016866050.1,XP_016866051.1,XP_016866053.1,XP_016866055.1,XP_016866059.1,XP_016866060.1,XP_016866061.1,XP_024302141.1,XP_024302142.1,XP_024302143.1	XP_005627636.1,XP_022281998.1,XP_022281999.1,XP_005627637.1,XP_022282000.1,XP_022282001.1,XP_867665.2	XP_011280785.1,XP_019686454.1,XP_019686455.1,XP_019686457.1,XP_019686458.1,XP_019686459.1	XP_015396545.1,XP_015396546.1,XP_015396547.1	XP_026913137.1,XP_026913138.1,XP_026913139.1,XP_026913140.1,XP_026913141.1,XP_026913142.1
5	15	0.2	NP_001020016.1,NP_001315558.1,NP_008865.2,NP_964012.2,NP_001248309.1	XP_005629159.1,XP_862538.2,XP_005629154.1,XP_005629155.1,XP_005629156.1,XP_022283753.1	XP_019692432.1	XP_007077374.1,XP_007077375.1	XP_026915196.1
5	15	0.19	NP_056182.2,XP_011544423.1	XP_005637443.1,XP_005637444.1,XP_534939.3	XP_023112347.1,XP_023112348.1,XP_023112349.1	XP_007092855.1,XP_007092856.1	XP_014920286.1,XP_026929676.1,XP_026929674.1,XP_026929672.1,XP_026929673.1
5	15	0.378	NP_001229461.1,NP_001229462.1,NP_001229463.1,NP_001229464.1,NP_001339946.1,NP_001339947.1,NP_001339948.1,NP_077287.1	XP_005624109.1	XP_003997232.1,XP_011287703.1,XP_023099821.1	XP_007091350.1	XP_014942290.2,XP_026907944.1
5	15	0.383	NP_001091068.1,NP_001091069.1,NP_079522.2,XP_006713836.1,XP_011511516.1,XP_016862778.1,XP_016862779.1,XP_016862780.1	XP_005634522.1,XP_005634523.1,XP_022264373.1	XP_003992120.1,XP_019666226.1	XP_007087477.1	XP_026917585.1
5	15	0.366	NP_005785.1,XP_005267306.1,XP_006720064.1	XP_013971250.2,XP_022277533.1,XP_022277534.1,XP_022277535.1,XP_022277536.1,XP_022277537.1,XP_022277539.1,XP_547738.3	XP_019688412.2,XP_023111362.1	XP_007098060.1	XP_014932826.2
5	15	0.281	NP_115550.2,XP_006711635.1,XP_016857970.1	XP_003434367.1,XP_013966751.1	XP_006943071.1,XP_006943072.1,XP_006943073.1	XP_007093075.1,XP_007093076.1,XP_015397921.1,XP_015397922.1	XP_026904442.1,XP_026904443.1,XP_026904444.1
5	15	0.354	NP_689919.1,XP_011514206.1	XP_005628541.1,XP_013974655.1,XP_013974656.1,XP_022283026.1,XP_022283027.1,XP_022283028.1,XP_022283029.1,XP_022283030.1	XP_023106093.1	XP_007076798.1	XP_014941371.1,XP_026927642.1,XP_026927643.1
5	15	0.382	NP_001304020.1,NP_001304021.1,NP_006165.1,XP_005263095.1,XP_011530317.1,XP_011530319.1,XP_016863744.1,XP_016863745.1	NP_001003118.1,XP_013974702.1,XP_013974703.1	XP_011279893.1	XP_007084289.1	XP_014919202.2,XP_026924166.1
5	26	0.452	NP_001138992.1,NP_001138993.1,NP_001138995.1,NP_001138997.1,NP_056392.2,XP_006714532.1,XP_011512318.2,XP_011512319.1,XP_011512320.1,XP_011512321.1,XP_011512322.1,XP_011512323.1,XP_011512324.1	XP_005619467.2,XP_005619468.1,XP_005619469.1,XP_005619470.1,XP_022273647.1,XP_022273648.1	XP_019667648.1,XP_019667652.1,XP_023094895.1	XP_015399879.1	XP_014931016.1,XP_014931094.1,XP_026930941.1
5	59	0.164	NP_003613.4,XP_024305005.1,XP_024305004.1,XP_024305003.1,XP_024305001.1,XP_024305000.1,XP_016875561.1,XP_016875560.1,XP_016875559.1,XP_016875558.1,XP_016875557.1,XP_016875556.1,XP_016875553.1,XP_016875551.1,XP_016875550.1,XP_016875548.1,XP_016875547.1,XP_016875546.1,XP_016875545.1,NP_803193.3,NP_001185845.2,XP_016875555.1,XP_016875552.1,XP_016875562.1,XP_024305002.1,XP_016875554.1	NP_001184241.1,XP_005636761.1,XP_005636766.1,XP_013963731.1,XP_013963732.1,XP_013963733.1,XP_013963734.1,XP_013963735.1,XP_013963736.1,XP_013963738.1,XP_013963739.1,XP_013963740.1,XP_013963741.1,XP_022266568.1	XP_003988569.2,XP_011282157.1,XP_011282158.1,XP_011282159.1,XP_011282160.1,XP_011282161.1,XP_011282162.1,XP_011282163.1,XP_011282164.1	XP_007075706.1	XP_014920702.2,XP_014920703.2,XP_014920704.2,XP_014920705.2,XP_014920706.2,XP_014920707.2,XP_014920708.2,XP_014920709.2,XP_014920710.2
5	24	0.408	NP_001018654.1,NP_001018655.1,NP_001018656.1,NP_001018657.1,NP_001277117.1,NP_001277118.1,NP_001277119.1,NP_001277120.1,NP_001277121.1,NP_001277122.1,NP_001277123.1,NP_612382.1	XP_003638852.1,XP_005616179.1,XP_005616255.1,XP_022278702.1,XP_022283237.1,XP_854291.1	XP_003997497.1,XP_006940957.1	XP_007087192.1,XP_015395266.1	XP_026893148.1,XP_026893149.1
5	24	0.101	NP_055749.1,XP_016875933.1,NP_945319.1,XP_005254089.1,XP_006719979.1,XP_006719980.1,XP_006719983.1,XP_006719981.1	XP_005633891.1,NP_001159480.1,XP_005633889.1,XP_005633890.1,XP_005633892.1	XP_023108457.1,XP_023108445.1,XP_023108450.1,XP_023108455.1,XP_023108466.1	XP_007098482.1	XP_026920906.1,XP_026920903.1,XP_026920904.1,XP_026920905.1,XP_026920907.1
5	24	0.472	NP_115833.2,NP_001166994.1,XP_005248220.1,XP_005248221.1,XP_011512144.1,XP_011512145.1,XP_016863748.1,XP_016863749.1,XP_016863750.1,XP_016863751.1	XP_022272967.1	XP_019685220.2,XP_023108984.1,XP_023108985.1,XP_023108986.1,XP_023108987.1,XP_023108988.1	XP_015394310.1	XP_026908427.1,XP_026908445.1,XP_026908491.1,XP_026908535.1,XP_026908574.1,XP_026908625.1
5	19	0.42	NP_001265618.1,XP_005264800.1,XP_011531901.1,XP_011531902.1,XP_011531904.1,XP_011531905.1,XP_016861693.1,XP_016861694.1,XP_016861695.1	NP_001009187.1,XP_005632094.1,XP_005632095.1,XP_005632096.1,XP_022261962.1,XP_022261963.1	XP_023105710.1	XP_007096398.1	XP_014927929.1,XP_026895006.1
5	12	0.252	NP_001277256.1,XP_011542603.1,XP_016858033.1,NP_115704.1,XP_011542602.1	XP_013970727.1,XP_022276865.1,XP_022276867.1,XP_022276866.1	XP_023103818.1	XP_007077092.1	XP_026902250.1
5	12	0.284	NP_001129036.1,NP_004497.1	XP_022275266.1	XP_023110072.1,XP_023110073.1,XP_011280932.1	XP_007078738.1,XP_007078739.1,XP_007078737.1	XP_026912785.1,XP_026912786.1,XP_014923752.1
5	12	0.259	NP_006145.2,XP_011519926.1,XP_011519927.1,XP_011519928.1	XP_022268320.1	XP_019687938.1,XP_004001689.1,XP_019687937.1	XP_007081939.1	XP_026923115.1,XP_026923113.1,XP_026923114.1
4	12	0.378	NP_001287911.1,XP_011535970.1,XP_016865109.1,XP_024301893.1,XP_024301894.1	*	XP_011280823.1,XP_019688775.1,XP_019688772.1	XP_015391080.1	XP_014919327.1,XP_026932335.1,XP_026932334.1
5	12	0.288	NP_001339229.1,NP_006431.2,NP_001339230.1	XP_005636641.1,XP_005636642.1,XP_850181.2	XP_023097423.1	XP_007091487.1	XP_026905477.1,XP_026905479.1,XP_026905481.1,XP_026905482.1
4	12	0.485	NP_803171.1,XP_011539184.1,XP_016856013.1,XP_016856014.1,XP_016856015.1,XP_016856016.1	XP_005629017.1,XP_022283557.1,XP_022283558.1	XP_019692214.1	*	XP_026915483.1,XP_026915484.1
5	12	0.293	NP_001161396.1	XP_022269642.1,XP_022269644.1,XP_022269645.1,XP_022269643.1	XP_019695171.1,XP_003991627.1,XP_019695172.1,XP_019695167.1	XP_007096020.1,XP_007096021.1	XP_026933425.1
5	12	0.205	NP_060479.3,XP_005253757.1	XP_005637308.1,XP_543854.4	XP_023112473.1,XP_023112474.1,XP_006933508.1	XP_007089698.1,XP_015396328.1,XP_007089699.1	XP_026929909.1,XP_014916887.1
4	12	0.305	NP_001336538.1,NP_001336539.1,NP_001336541.1,XP_011539392.1,XP_016856266.1,XP_016856267.1	XP_013969367.2,XP_022274704.1	XP_023113821.1,XP_023113820.1	*	XP_026916342.1,XP_026916341.1
3	12	0.462	XP_006720749.3,XP_011520329.1,XP_011520330.1,XP_016878067.1	*	XP_023111061.1,XP_023111062.1,XP_023111060.1,XP_023111063.1	*	XP_026923174.1,XP_026923175.1,XP_026923173.1,XP_026923176.1
5	34	0.4	NP_001363353.1,NP_001363391.1,NP_001363390.1,NP_001363389.1,NP_001363388.1,NP_001363383.1,NP_001363356.1,NP_001363355.1,NP_001363354.1,NP_001020767.1,NP_001363351.1,NP_001363350.1,NP_001363349.1,NP_001363348.1,NP_001363347.1,NP_001363346.1,NP_001363344.1	XP_022261149.1,XP_022261150.1,XP_022261151.1,XP_022261152.1,XP_022261153.1,XP_022261154.1,XP_022261156.1	XP_019667969.1,XP_019667970.1,XP_019667971.1,XP_019667972.1	XP_007082221.1,XP_007082222.1	XP_026928493.1,XP_026928494.1,XP_026928495.1,XP_026928496.1
5	12	0.277	NP_001291278.1,NP_002721.1,NP_997401.1	NP_001003032.1	XP_003981984.1,XP_023102029.1,XP_006928552.1	XP_007098200.1,XP_007098199.1	XP_014939470.1,XP_026905882.1,XP_014939464.2
5	12	0.307	NP_001002019.1,NP_001002020.1,NP_079491.2	XP_005636136.1	XP_023097021.1,XP_023097022.1,XP_023097023.1	XP_007087565.1	XP_026907904.1,XP_026907905.1,XP_026907906.1,XP_026907907.1
5	12	0.249	NP_055181.3,NP_996561.1,NP_996562.1	XP_003432846.1,XP_005632511.1,XP_005632512.1	XP_003982394.1,XP_006928914.1	XP_007081978.1,XP_007081979.1	XP_014940714.1,XP_014940713.1
5	12	0.192	NP_001273053.1,NP_001273055.1,NP_061120.3,XP_005273191.1,XP_011507863.1,NP_001273057.1	XP_022271025.1	XP_023103740.1,XP_023103739.1	XP_007078191.1	XP_026930801.1,XP_026930800.1
5	29	0.252	NP_001245274.1,XP_011512088.1,XP_016863237.1,XP_016863238.1	XP_013968140.1,XP_013968141.1,XP_013968142.1,XP_022272980.1,XP_022272981.1,XP_022272982.1,XP_536276.4	XP_011280279.1,XP_019685248.1,XP_019685249.1,XP_019685252.1,XP_023109025.1,XP_023109023.1,XP_023109024.1	XP_007093801.1,XP_015398204.1,XP_007093799.2,XP_015398203.1	XP_026901483.1,XP_026901566.1,XP_026901649.1,XP_026901725.1,XP_026901779.1,XP_026901315.1,XP_026901419.1
5	37	0.388	XP_024303721.1,XP_024303729.1,XP_024303728.1,XP_024303727.1,XP_024303726.1,XP_024303725.1,XP_024303724.1,XP_024303723.1,XP_024303722.1,NP_066267.2,XP_016871606.1,XP_016871605.1,XP_016871604.1,XP_016871603.1,XP_016871602.1,XP_016871601.1,XP_016871600.1,XP_016871599.1	XP_022273152.1,XP_022273153.1,XP_022273154.1,XP_022273155.1,XP_022273156.1,XP_022273157.1,XP_022273158.1	XP_019668701.2,XP_023096228.1,XP_023096229.1,XP_023096230.1	XP_015399096.1	XP_026917851.1,XP_026917852.1,XP_026917853.1,XP_026917854.1,XP_026917855.1,XP_026917856.1,XP_026917857.1
5	28	0.332	NP_001124500.1,NP_113670.1,XP_005248667.1,XP_005248668.1	XP_005618213.1,XP_013967716.1,XP_013967717.1,XP_022272458.1,XP_852603.1	XP_006927889.1,XP_006927891.1,XP_006927892.1,XP_019691777.1,XP_019691786.1,XP_019691793.1,XP_019691822.1,XP_023113818.1,XP_006927890.1	XP_015392011.1,XP_015392012.1,XP_015392013.1	XP_026894696.1,XP_026894705.1,XP_026894719.1,XP_026894740.1,XP_026894747.1,XP_026894751.1,XP_026894729.1
5	17	0.397	NP_001191786.1,NP_001191787.1,NP_001191788.1,NP_001191789.1,NP_001191790.1,NP_001191791.1,NP_005639.1,XP_011515882.1,XP_011515883.1	XP_005638106.1,XP_022267945.1,XP_535104.1	NP_001233156.1	XP_007080418.1,XP_007080419.1	XP_014920211.1,XP_014920212.1
5	17	0.307	NP_001135887.1,NP_001135888.2,NP_004748.2,XP_016864324.1,XP_016864325.1	XP_005639307.1,XP_005639308.1,XP_545016.2	XP_006930990.1,XP_019684699.1,XP_019684700.1	XP_007080997.1	XP_026917777.1,XP_026917788.1,XP_026933083.1,XP_026933084.1,XP_026933085.1
5	17	0.387	NP_001014794.1,NP_001014795.1,NP_004508.1,XP_005252961.1,XP_011518367.1,XP_024304262.1,XP_024304263.1,XP_024304264.1,XP_024304265.1	XP_022263486.1,XP_534040.1	XP_023095290.1	XP_007083219.1,XP_007083220.1	XP_014934761.1,XP_014934762.1,XP_014934763.1
5	17	0.341	NP_001306610.1,XP_006719658.1,XP_006719659.1,XP_006719660.1,XP_006719661.1,XP_006719662.1,XP_006719663.1,XP_016875455.1,XP_016875457.1	XP_013963373.1,XP_022266039.1,XP_022266040.1	XP_019670080.1,XP_019670081.1	XP_015391926.1	XP_026900103.1,XP_026900104.1
5	17	0.368	NP_001353416.1,NP_065154.2	XP_005623766.1,XP_005623767.1,XP_013971581.1,XP_022277977.1,XP_022277978.1,XP_022277979.1,XP_022277980.1,XP_022277981.1,XP_547933.3	XP_003987938.1,XP_006933094.1	XP_007095067.1	XP_014927075.1,XP_026922088.1,XP_026922089.1
5	17	0.394	NP_001092046.1,NP_003208.2,XP_005269183.1,XP_024304937.1,XP_024304938.1,XP_024304939.1,XP_024304940.1,XP_024304941.1,XP_024304942.1	NP_001239328.1,XP_005636749.1,XP_022266564.1	XP_003988722.1,XP_006933741.1	XP_015400569.1	XP_026891878.1,XP_026891879.1
5	17	0.372	NP_001291262.1,NP_001334911.1,NP_001334912.1,NP_056112.1,XP_011516129.1,XP_016870042.1,XP_016870043.1,XP_016870044.1,XP_016870045.1	XP_003431616.1,XP_013973298.1	XP_006939306.1,XP_019671688.1,XP_023098177.1	XP_007076592.1	XP_014934960.1,XP_026895146.1
5	30	0.285	NP_001092286.2,XP_016873015.1,XP_016873014.1	XP_022263299.1,XP_022263300.1,XP_022263301.1,XP_022263302.1,XP_022263303.1,XP_022263304.1,XP_022263305.1,XP_022263306.1,XP_022263307.1,XP_022263308.1,XP_022263309.1,XP_022263310.1,XP_022263312.1,XP_022263311.1	XP_023094695.1,XP_023094696.1,XP_023094697.1,XP_023094698.1,XP_023094699.1	XP_007079026.2	XP_026895435.1,XP_026895436.1,XP_026895437.1,XP_026895438.1,XP_026895439.1,XP_026895440.1,XP_026895442.1
5	24	0.262	NP_001357527.1,XP_011536371.1,XP_011536372.1,XP_016874569.1,XP_016874570.1,NP_056082.2,XP_011536365.1	XP_022266262.1,XP_022266265.1,XP_022266266.1,XP_022266267.1,XP_022266268.1,XP_022266269.1,XP_022266264.1,XP_543393.3,XP_022266263.1	XP_019670089.1	XP_015391878.1	XP_026899999.1,XP_026900001.1,XP_026899995.1,XP_026899996.1,XP_026899997.1,XP_026899998.1
5	24	0.45	NP_000056.2,NP_001108603.2,XP_006714559.1,XP_011512416.1,XP_011512417.1,XP_011512418.1,XP_011512419.1,XP_011512420.1,XP_011512421.1,XP_016865307.1	XP_013968591.1,XP_022273589.1,XP_022273590.1,XP_022273591.1,XP_022273592.1,XP_022273593.1,XP_022273594.1,XP_022273595.1,XP_536488.2	XP_019666996.2	XP_015399001.1,XP_015399002.1	XP_014923066.2,XP_014923067.2
5	24	0.127	NP_001007541.2,XP_011532002.1,XP_011532003.1,XP_016861855.1,XP_016861856.1,XP_016861857.1,XP_016861858.1	XP_013977779.1,XP_005632581.1	XP_006928838.1,XP_019677229.1,XP_006928839.1,XP_019677230.1,XP_003982287.1,XP_019677244.1	XP_007088590.1,XP_007088591.1,XP_015395946.1	XP_014932561.2,XP_026894540.1,XP_026894541.1,XP_026894542.1,XP_014932562.1,XP_026894543.1
5	18	0.235	NP_001269389.1,XP_016875910.1,XP_016875911.1	XP_005633944.1,XP_005633946.1,XP_005633947.1,XP_005633949.1,XP_022264007.1	XP_019682167.2,XP_019682145.2,XP_019682156.2,XP_019682164.2	XP_007085452.1,XP_007085453.1,XP_007085454.1	XP_026920657.1,XP_014924400.1,XP_026920658.1
3	18	0.533	*	*	XP_019685887.1,XP_019685888.1,XP_019685889.1,XP_019685890.1,XP_019685891.1,XP_019685892.1,XP_023109513.1	XP_015400546.1,XP_015400547.1,XP_015400548.1,XP_015400549.1,XP_015400550.1	XP_026913943.1,XP_026913944.1,XP_026913945.1,XP_026913946.1,XP_026913947.1,XP_026913948.1
5	18	0.109	NP_115765.2,XP_016873902.1,XP_005253223.1,XP_005253224.1,XP_005253225.1,XP_006718409.1	XP_540747.2,XP_005631327.1	XP_006937312.1,XP_006937311.1,XP_003993272.1	XP_007082189.1,XP_007082188.1,XP_007082190.1	XP_026928547.1,XP_026928546.1,XP_026928548.1,XP_026928549.1
5	18	0.264	NP_003892.2,XP_005270320.1,XP_011538618.1,XP_011538619.1	XP_546150.2	XP_003994061.1,XP_023096289.1,XP_023096290.1,XP_023096291.1,XP_023096292.1,XP_019668774.1	XP_007095787.1	XP_026917991.1,XP_026917992.1,XP_026917993.1,XP_026917994.1,XP_026917995.1,XP_026917990.1
5	18	0.307	NP_001025055.1,NP_001316727.1,NP_001316728.1,NP_001316729.1,NP_001316730.1,NP_001316731.1,NP_001316732.1	XP_005615565.1,XP_005615567.1,XP_541152.3	XP_019686944.1,XP_019686945.1,XP_019686946.1,XP_019686947.1,XP_023110271.1,XP_023110272.1	XP_007099495.1	XP_026912441.1
4	18	0.458	NP_001288141.1,NP_060142.3,XP_005254543.1,XP_016877839.1,XP_016877840.1,XP_016877841.1,XP_016877842.1,XP_016877843.1,XP_016877844.1	XP_005638461.1,XP_535475.2	XP_011281163.2,XP_019687996.2,XP_023111137.1,XP_023111138.1	*	XP_014918955.2,XP_026923039.1,XP_026923040.1
5	18	0.284	NP_036501.2,XP_011514321.1,XP_011514322.1,NP_001004685.1	XP_539842.3,NP_001017516.1,XP_003432138.1,XP_539844.3	XP_003983220.2,XP_023106446.1,XP_023097513.1,XP_003983222.1	XP_007090914.1,XP_007090912.1,XP_007090913.1,XP_007090915.1	XP_026931581.1,XP_014934314.2
4	18	0.507	NP_002137.4,XP_005257334.1,XP_006721917.1,XP_011523012.1,XP_011523021.1,XP_011523022.1,XP_011523023.1,XP_024306505.1	XP_013972099.1	XP_011287482.2,XP_019673309.2,XP_023100188.1	*	XP_026889780.1,XP_026889782.1,XP_026889783.1,XP_026889784.1,XP_026889785.1,XP_026889786.1
5	32	0.312	XP_005271661.1,XP_016873432.1,XP_016873433.1,XP_016873434.1,XP_016873435.1,XP_016873436.1,XP_016873437.1,XP_016873438.1,XP_016873439.1,NP_001305462.1,NP_001338966.1,NP_001364992.1,NP_001364993.1,NP_001364994.1,NP_060338.3	XP_005619817.1,XP_013968890.1,XP_022274011.1,XP_022274012.1,XP_022274013.1	XP_023094867.1,XP_023094868.1,XP_023094869.1,XP_023094872.1,XP_023094871.1,XP_023094870.1	XP_007075614.1,XP_007075615.1	XP_014940039.1,XP_014940041.1,XP_026892330.1,XP_026892331.1
5	23	0.294	NP_065810.2,XP_011520133.1,XP_011520134.1,XP_011520135.1,XP_011520136.1,XP_011520137.1,XP_011520138.1,XP_011520139.1,XP_016877928.1,XP_016877929.1,XP_016877930.1	XP_005638369.1	XP_023111935.1	XP_007081780.1,XP_007081781.1,XP_007081783.1,XP_015392863.1	XP_026922827.1,XP_026922828.1,XP_026922829.1,XP_026922830.1,XP_026922831.1,XP_026922839.1
3	5	0.38	NP_001358413.1,NP_001358414.1,NP_001358415.1	*	XP_023097191.1	*	XP_026899633.1
5	21	0.357	NP_001132938.1,NP_001132939.1,NP_001132940.1,NP_005638.1,NP_150600.1,NP_599020.1,NP_599021.1,XP_005262629.1,XP_016885575.1,XP_016885576.1,XP_024308265.1	XP_013966948.1,XP_022271571.1	XP_023105122.1,XP_023105123.1,XP_023105124.1	XP_015399244.1,XP_015399248.1	XP_026906412.1,XP_026906413.1,XP_026906414.1
3	5	0.297	*	*	XP_011277695.1,XP_019679705.1	XP_007091117.1	XP_026910741.1,XP_026910740.1
5	5	0.173	NP_002783.1	XP_013962772.1	XP_023106813.1	XP_007087159.2	XP_026902355.1
3	5	0.354	*	*	XP_006943314.1,XP_019678312.1,XP_019678313.1	XP_007080737.1	XP_026898590.1
5	5	0.119	NP_065135.2	XP_013977926.1	XP_023095476.1	XP_015392468.1	XP_026895450.1
3	5	0.366	NP_001316633.1,NP_149103.1	XP_003431776.1	*	XP_007085239.1,XP_007085240.1	*
3	5	0.37	NP_001333031.1,NP_001333032.1,XP_011532674.1	*	XP_019685066.1	*	XP_026912451.1
3	5	0.251	*	XP_005634013.1,XP_005634014.1,XP_542604.1	XP_011286991.1	*	XP_026920256.1
3	5	0.369	XP_011509303.1,XP_016859365.1,XP_024308580.1	XP_013966347.1	XP_011283619.2	*	*
5	5	0.117	NP_064532.1	XP_853894.1	XP_023110870.1	XP_007084728.1	XP_026923471.1
3	5	0.362	NP_057676.1,XP_016883310.1,XP_016883311.1	*	XP_006929663.1	*	XP_014921942.1
3	5	0.336	*	XP_013964268.1,XP_022267876.1,XP_022267877.1	XP_023096529.1	*	XP_026918473.1
3	5	0.384	NP_001355002.1,NP_001355003.1,XP_016877997.1	XP_022268238.1	*	*	XP_026923119.1
3	5	0.369	XP_016877511.1	XP_013967966.1	*	*	XP_026924106.1,XP_026924107.1,XP_026924108.1
3	5	0.378	XP_011511199.1,XP_011511200.1,XP_016862112.1	*	XP_019695671.1	*	XP_026917241.1
5	5	0.122	XP_016881635.1	NP_001091021.1	XP_023101709.1	XP_007086667.1	XP_026893487.1
5	5	0.112	NP_003006.2	XP_543955.3	XP_023096575.1	XP_007080207.1	XP_026918576.1
4	5	0.358	NP_001317279.1	XP_022270323.1	XP_019691712.1,XP_023113892.1	*	XP_026916225.1
4	16	0.451	NP_001129294.1,NP_001229753.1,NP_001365353.1,NP_001365354.1,XP_024309839.1,XP_024309840.1,XP_024309841.1,XP_024309842.1	XP_005622784.1,XP_013970819.1,XP_022276998.1,XP_022276999.1	XP_006943150.3,XP_006943151.3	*	XP_026904108.1,XP_026904109.1
3	5	0.28	*	XP_022260827.1	XP_023095963.1,XP_023095964.1,XP_023095965.1	*	XP_026901217.1
3	5	0.383	XP_011533400.1	*	XP_006927230.1	*	XP_014942896.2,XP_026920345.1,XP_026920347.1
3	5	0.352	NP_001307247.1,XP_011511579.1	*	XP_019695363.1,XP_019695366.1	*	XP_026916728.1
3	5	0.304	XP_006713666.1,XP_011511023.1,XP_016861735.1	*	XP_019695270.1	*	XP_026933524.1
3	5	0.379	NP_001273363.1,XP_006720473.1	*	XP_019687639.1,XP_019687640.1	*	XP_026924167.1
4	5	0.181	NP_005847.1,XP_006715694.1	XP_003640332.2	XP_011278571.1	*	XP_026901798.1
3	5	0.369	XP_011527747.2,XP_011527748.1,XP_016883760.1	*	XP_006935883.1	*	XP_026897302.1
3	5	0.358	NP_001180241.2,XP_011513829.1,XP_011513831.1	XP_022260887.1	*	XP_015398724.1	*
4	5	0.16	NP_001032760.1,NP_001171568.1	XP_022283390.1	XP_019691427.1	*	XP_026926122.1
3	5	0.388	XP_016866116.1,XP_016866117.1,XP_016866118.1	*	XP_019686729.1	*	XP_026912768.1
3	5	0.304	XP_006712296.1,XP_011508842.1,XP_016858767.1	*	XP_019693778.1	*	XP_026911353.1
3	20	0.603	*	XP_022264424.1,XP_022264425.1,XP_022264426.1,XP_022264427.1,XP_022264428.1,XP_022264429.1	XP_019666164.1,XP_019666167.1,XP_019666169.1,XP_023116253.1,XP_023116254.1,XP_023116255.1,XP_023116257.1	*	XP_026917463.1,XP_026917464.1,XP_026917465.1,XP_026917466.1,XP_026917467.1,XP_026917468.1,XP_026917469.1
3	5	0.363	XP_011519715.1,XP_011519716.1,XP_016877533.1	*	XP_023110991.1	XP_007084564.1	*
3	5	0.379	NP_001352335.1,NP_001352336.1,NP_001352337.1	XP_022275097.1	*	*	XP_026931732.1
3	5	0.264	NP_001263654.1,NP_001263655.1,NP_001263656.1	*	XP_006937267.1	*	XP_026928672.1
4	5	0.163	NP_001269576.1,NP_001027460.1	*	XP_006943778.1	XP_007085034.1	XP_026909908.1
5	5	0.184	NP_001193941.1	XP_022277935.1	XP_003987890.1	XP_015398928.1	XP_014927120.1
4	5	0.355	XP_016876399.1	XP_022263908.1,XP_022263907.1	XP_023095254.1	*	XP_026921094.1
3	5	0.374	XP_016863286.1,XP_016863287.1,XP_016863288.1	XP_022272911.1	*	*	XP_026933409.1
3	5	0.383	*	XP_005620739.1,XP_022274881.1	XP_019675629.1,XP_011288554.1	*	XP_026932043.1
3	5	0.382	NP_001129969.1	XP_003432037.3,XP_013974924.1,XP_022283624.1	*	*	XP_026915006.1
3	5	0.385	NP_001305097.1,XP_016871312.1,XP_016871313.1	*	XP_023096783.1	*	XP_026919056.1
5	20	0.332	NP_001337253.1,NP_001337254.1,NP_001337258.1,NP_003590.1,XP_011513253.1,XP_011513254.1,XP_011513255.1,XP_011513256.1,XP_016866860.1,XP_024302340.1	XP_022281819.1,XP_022281821.1,XP_022281822.1,XP_022281823.1,XP_532157.5	XP_023109806.1,XP_023109807.1	XP_007085178.1	XP_026913435.1,XP_026913436.1
3	5	0.379	NP_001123889.1,XP_006720303.1,XP_016877100.1	*	XP_019688771.1	*	XP_026921852.1
