# Species	Genes	Alg.-Conn.	GCF_000001405.39_GRCh38.p13_protein.faa	GCF_000002285.3_CanFam3.1_protein.faa	GCF_000181335.3_Felis_catus_9.0_protein.faa	GCF_000464555.1_PanTig1.0_protein.faa	GCF_003709585.1_Aci_jub_2_protein.faa
5	5	0.669	NP_003724.1	NP_001240716.1	XP_003994783.1	XP_007093622.1	XP_026899785.1
5	5	0.634	NP_149056.1	XP_005620332.1	XP_023114482.1	XP_007077480.1	XP_026914937.1
5	5	0.757	NP_077283.2	XP_003639168.2	XP_003998740.1	XP_007093525.1	XP_014918137.1
5	5	0.608	NP_075383.2	XP_022282855.1	XP_003980676.1	XP_007093513.1	XP_026906468.1
5	5	0.76	NP_056436.2	XP_546294.3	XP_006928131.1	XP_007093501.1	XP_026933260.1
5	5	0.795	NP_079350.5	XP_005639157.1	XP_023108787.1	XP_007074889.1	XP_026914766.1
5	5	0.573	NP_066575.2	XP_003432737.1	XP_006940803.1	XP_007093577.1	XP_014943474.2
5	5	0.774	NP_006103.1	XP_848739.1	XP_003989940.1	XP_007077468.1	XP_014942949.1
5	5	0.728	NP_055386.2	XP_849702.1	XP_011283017.2	XP_007077470.1	XP_026915367.1
5	5	0.625	NP_003600.2	XP_005621403.1	XP_006942240.1	XP_007093533.1	XP_014918692.2
5	5	0.764	NP_001932.2	XP_003434996.1	XP_006938895.1	XP_007074899.1	XP_026924494.1
5	5	0.6809999999999999	NP_001103129.1	XP_003434858.2	XP_003998765.2	XP_007093532.1	XP_026907356.1
5	5	0.888	NP_001015882.2	NP_001191932.1	XP_023098332.1	XP_007094549.1	XP_014924131.2
5	5	0.478	NP_001013011.2	XP_022281406.1	XP_023098325.1	XP_007094546.1	XP_014924119.2
5	5	0.8320000000000001	NP_113667.1	XP_005625596.1	XP_003988987.1	XP_007075074.1	XP_026927233.1
5	5	0.778	NP_001004483.1	XP_003431653.1	XP_003995760.1	XP_007094534.1	XP_014932682.1
5	5	0.774	NP_112176.1	XP_850726.1	XP_003995983.1	XP_007094528.1	XP_014917860.1
5	5	0.862	NP_055395.2	NP_001124520.1	XP_019672120.2	XP_007094606.1	XP_026890970.1
5	5	0.5820000000000001	NP_055213.2	XP_848889.2	XP_003991936.1	XP_007094623.1	XP_014919081.2
5	5	0.768	NP_001001923.1	XP_005625505.1	XP_003995898.1	XP_007094596.1	XP_014917366.1
5	5	0.745	NP_116145.1	XP_003639576.1	XP_003990077.1	XP_007077349.1	XP_014922256.2
5	5	0.8059999999999999	NP_005038.1	XP_005627062.1	XP_023098419.1	XP_007094566.1	XP_026890770.1
5	5	0.782	NP_003349.1	NP_001165706.1	XP_011286799.1	XP_007094551.1	XP_026890632.1
5	5	0.8009999999999999	NP_872293.2	XP_005625429.1	XP_003995909.2	XP_007094451.2	XP_026890896.1
5	5	0.772	NP_001003.1	XP_862274.2	XP_003990071.1	XP_007077364.1	XP_014922327.1
5	5	0.777	NP_077022.1	XP_022279527.1	XP_011286744.1	XP_007094465.1	XP_014916989.1
5	5	0.865	NP_009140.1	XP_537850.1	XP_003995911.1	XP_007094455.1	XP_014916845.1
5	5	0.7120000000000001	NP_001002913.1	XP_537833.2	XP_003995971.1	XP_007094493.1	XP_026890985.1
5	5	0.7859999999999999	NP_002790.1	NP_001271382.1	XP_003995908.1	XP_007094448.1	XP_014916813.1
5	5	0.79	NP_000776.1	XP_538254.3	XP_003989015.1	XP_007075056.1	XP_014928738.2
5	5	0.794	NP_003854.1	XP_022279484.1	XP_006939569.1	XP_007094509.1	XP_014917883.1
5	5	0.8059999999999999	NP_056494.1	XP_850756.5	XP_003996046.3	XP_007094526.2	XP_014917862.2
5	5	0.831	NP_004064.2	XP_532604.2	XP_003990073.2	XP_007077361.1	XP_026915172.1
5	5	0.778	NP_931045.1	XP_548443.1	XP_019672153.1	XP_007094511.1	XP_026891020.1
5	5	0.826	NP_001030331.1	XP_548444.3	XP_003995961.1	XP_007094510.1	XP_014917882.2
5	5	0.795	NP_150592.1	XP_531653.3	XP_006933925.1	XP_007075082.1	XP_026927171.1
5	5	0.86	NP_001252.1	XP_003639361.3	XP_023098514.1	XP_007094503.1	XP_026890996.1
5	5	0.48700000000000004	NP_001073969.1	XP_545633.3	XP_006935593.1	XP_007094854.1	XP_014930036.1
5	5	0.75	NP_064577.1	XP_851394.1	XP_003982687.1	XP_007094851.1	XP_014927085.1
5	5	0.7759999999999999	NP_114109.1	XP_533077.1	XP_003982679.1	XP_007094845.1	XP_014930774.1
5	5	0.7809999999999999	NP_872352.2	XP_850405.2	XP_011278595.1	XP_007094835.1	XP_014929935.1
5	5	0.899	NP_036380.2	NP_001108208.1	XP_004001466.2	XP_007094822.1	XP_014932335.2
5	5	0.747	NP_077001.1	XP_547022.1	XP_003998704.1	XP_007094821.1	XP_014932400.1
5	5	0.7859999999999999	NP_004215.2	XP_549333.3	XP_004001026.1	XP_007094886.1	XP_026909213.1
5	5	0.77	NP_001017980.1	NP_001239241.1	XP_004001027.1	XP_007094881.1	XP_026909206.1
5	5	0.772	NP_001350739.1	XP_022271217.1	XP_006944149.1	XP_007094880.1	XP_026909205.1
5	5	0.768	NP_619646.1	XP_003432357.2	XP_003982685.2	XP_007094867.1	XP_014927058.2
5	5	0.782	NP_061167.1	XP_005631064.1	XP_003982670.1	XP_007094861.1	XP_014929931.2
5	5	0.764	NP_001284494.1	XP_013975041.1	XP_019692485.1	XP_007077319.1	XP_026915101.1
5	5	0.515	NP_001140157.1	XP_003434719.1	XP_023113701.1	XP_007094691.2	XP_014942712.2
5	5	0.625	NP_005092.1	XP_003639101.1	NP_001124315.2	XP_007094659.1	XP_014942732.1
5	5	0.753	NP_009199.1	XP_005641479.1	XP_006943844.1	XP_007094714.2	XP_014935993.2
5	5	0.736	NP_065142.2	XP_005639793.1	XP_006944298.1	XP_007094643.1	XP_014926514.1
5	5	0.752	NP_002483.1	XP_535812.1	XP_004001218.1	XP_007094641.1	XP_014926517.1
5	5	0.79	NP_056321.2	XP_539631.2	XP_003990083.1	XP_007077337.1	XP_014922342.1
5	5	0.785	NP_597719.1	XP_535814.2	XP_004001224.3	XP_007094637.1	XP_014928333.2
5	5	0.7659999999999999	NP_852091.1	XP_545213.3	XP_004001225.1	XP_007094636.1	XP_014928340.2
5	5	0.8540000000000001	NP_055720.3	XP_545570.2	XP_023115326.1	XP_007094801.1	XP_026910317.1
5	5	0.775	NP_036565.2	XP_545578.2	XP_003991041.1	XP_007094779.1	XP_026909817.1
5	5	0.657	NP_079423.1	XP_536015.3	XP_011283751.2	XP_007094777.2	XP_026909847.1
5	5	0.71	NP_001136117.1	XP_022270778.1	XP_023115322.1	XP_007094750.1	XP_026910395.1
5	5	0.818	NP_005250.1	NP_001002959.1	XP_003991021.1	XP_007094744.1	XP_026910524.1
5	5	0.792	NP_055400.1	XP_535999.2	XP_003991014.1	XP_007094728.1	XP_014933146.1
5	5	0.789	NP_115544.1	XP_545565.2	XP_003991012.1	XP_007094726.1	XP_014933141.1
5	5	0.767	NP_000160.1	XP_538109.2	XP_004000772.2	XP_007094145.1	XP_014937934.2
5	5	0.649	NP_443090.4	XP_022275162.1	XP_003998277.1	XP_007075007.1	XP_014941536.1
5	5	0.797	NP_067650.1	XP_003640272.1	XP_004000754.1	XP_007094138.1	XP_014937225.1
5	5	0.774	NP_997724.2	XP_005641616.1	XP_006943923.1	XP_007094137.1	XP_014937214.1
5	5	0.767	NP_073581.2	XP_547054.4	XP_003998676.1	XP_007094246.1	XP_014932391.2
5	5	0.723	NP_005196.1	XP_536907.1	XP_011288850.1	XP_007094243.1	XP_014932332.1
5	5	0.872	NP_060383.2	XP_533542.1	XP_023099053.1	XP_007094236.1	XP_026896944.1
5	5	0.591	NP_009110.2	XP_013973314.1	XP_003995375.1	XP_007094235.1	XP_014920005.1
5	5	0.787	NP_055693.4	XP_533539.4	XP_003995381.2	XP_007094229.1	XP_014919985.2
5	5	0.794	NP_644810.1	XP_545992.2	XP_023100439.1	XP_007094157.1	XP_014928499.2
5	5	0.674	NP_006062.1	XP_005626267.1	XP_019691459.2	XP_007094085.1	XP_014919036.2
5	5	0.685	NP_001088.2	XP_848248.1	XP_003989479.4	XP_007094083.1	XP_014941408.2
5	5	0.8809999999999999	NP_005189.2	XP_848257.1	XP_023113442.1	XP_007094080.1	XP_026926141.1
5	5	0.769	NP_444510.2	XP_540511.2	XP_019668468.2	XP_007094269.1	XP_014941800.1
5	5	0.802	NP_060054.4	XP_013972731.1	XP_003989471.1	XP_007094075.1	XP_026926153.1
5	5	0.8420000000000001	NP_683763.2	XP_848612.2	XP_003990009.1	XP_007077420.1	XP_026915275.1
5	5	0.778	NP_057406.2	XP_532048.2	XP_003995861.1	XP_007094410.1	XP_026890796.1
5	5	0.762	NP_612405.2	XP_538253.4	XP_003989036.2	XP_007075052.1	XP_026927188.1
5	5	0.6559999999999999	NP_612564.1	NP_001002950.2	NP_001009223.1	XP_007094399.1	XP_014930250.1
5	5	0.736	NP_001235.1	XP_855435.1	XP_003995829.1	XP_007094392.1	XP_014931799.1
5	5	0.696	NP_005109.2	XP_853679.2	XP_003995828.1	XP_007094391.2	XP_014931684.1
5	5	0.665	NP_004879.1	XP_539060.1	XP_003995826.1	XP_007094389.1	XP_014931754.2
5	5	0.764	NP_001624.1	XP_538807.3	NP_001185483.1	XP_007094386.1	XP_014931634.2
5	5	0.775	NP_543135.1	XP_852234.1	XP_003995899.1	XP_007094434.1	XP_014917601.1
5	5	0.785	NP_006836.2	XP_532606.2	XP_003990068.1	XP_007077365.1	XP_014922323.1
5	5	0.772	NP_005972.1	XP_531651.1	XP_003989013.1	XP_007075054.1	XP_014928733.1
5	5	0.79	NP_078863.2	XP_005629146.1	XP_003990065.3	XP_007077368.2	XP_026915183.1
5	5	0.738	NP_940871.2	XP_537860.1	XP_003995883.1	XP_007094421.1	XP_014940270.1
5	5	0.69	NP_055037.1	XP_537861.1	XP_003995871.1	XP_007094420.1	XP_014940303.1
5	5	0.7759999999999999	NP_004090.4	NP_001136142.1	XP_003995863.1	XP_007094414.1	XP_026890803.1
5	5	0.762	NP_005529.1	XP_849169.2	XP_023112929.1	XP_007075032.1	XP_014928702.2
5	5	0.789	NP_006678.1	XP_005626958.1	XP_003995784.3	XP_007094334.1	XP_014929657.1
5	5	0.7040000000000001	NP_006677.1	XP_538780.3	XP_019671844.1	XP_007094333.1	XP_014929656.2
5	5	0.777	NP_001375.2	XP_532611.2	XP_003990054.3	XP_007077380.2	XP_014922308.1
5	5	0.782	NP_060302.1	XP_532026.2	XP_003995785.1	XP_007094336.1	XP_014929661.1
5	5	0.804	NP_002808.3	XP_848457.1	XP_003993868.1	XP_007094287.1	XP_014941805.1
5	5	0.8170000000000001	NP_001092257.1	XP_540512.2	XP_003993872.1	XP_007094270.1	XP_026907167.1
5	5	0.818	NP_149040.3	NP_001002997.1	XP_011286793.1	XP_007094360.1	XP_026890650.1
5	5	0.7	YP_003024035.1	NP_008480.1	NP_008260.1	YP_001874862.1	NP_941387.1
5	5	0.7759999999999999	NP_115679.2	NP_001186059.1	XP_003995807.1	XP_007094357.1	XP_014924140.2
5	5	0.789	NP_995581.1	XP_005626976.1	XP_003995802.2	XP_007094347.1	XP_014924114.2
5	5	0.8009999999999999	NP_004767.1	XP_013962674.2	XP_023106884.1	XP_015391153.1	XP_026902626.1
5	5	0.777	NP_057200.1	XP_539426.2	XP_003982826.1	XP_007076751.1	XP_014922029.1
5	5	0.654	NP_002414.1	NP_001229655.1	XP_003992352.1	XP_007076031.1	XP_014929411.2
5	5	0.872	NP_073742.2	XP_849600.1	XP_003999570.1	XP_015391172.1	XP_026930825.1
5	5	0.857	NP_000687.3	XP_536148.4	XP_003999581.1	XP_015391170.1	XP_026930830.1
5	5	0.7979999999999999	NP_000437.3	XP_850219.1	XP_003982824.1	XP_007076753.1	XP_014922027.1
5	5	0.8540000000000001	NP_062832.1	XP_867478.1	XP_003988380.1	XP_015396308.1	XP_026929957.1
5	5	0.589	NP_002277.4	XP_005637495.1	XP_023112497.1	XP_015396309.1	XP_026929955.1
5	5	0.915	NP_056238.2	XP_005619899.1	XP_023094830.1	XP_007076034.1	XP_026907785.1
5	5	0.853	NP_055077.2	XP_003433588.2	XP_011282014.2	XP_015396318.1	XP_026929088.1
5	5	0.768	NP_004993.1	XP_534915.3	XP_003988339.1	XP_015396329.1	XP_014916902.1
5	5	0.777	NP_001121055.1	XP_005637287.1	XP_019689990.1	XP_015396335.1	XP_026929937.1
5	5	0.769	NP_000952.1	XP_022264661.1	XP_023106886.1	XP_015391148.1	XP_026902672.1
5	5	0.78	NP_004762.2	XP_854639.1	XP_003992353.1	XP_007076030.1	XP_014929410.1
5	5	0.7809999999999999	NP_114153.1	XP_005617356.1	XP_011280902.1	XP_015391141.1	XP_014920476.1
5	5	0.7340000000000001	NP_002412.1	XP_546546.4	XP_003992365.1	XP_007076027.1	XP_014929406.1
5	5	0.622	NP_067637.2	XP_547634.2	XP_003995130.2	XP_007076062.1	XP_014931630.2
5	5	0.6629999999999999	NP_001073993.1	XP_003434913.2	XP_003998965.1	XP_015391246.1	XP_026899213.1
5	5	0.8240000000000001	NP_075379.2	XP_536207.4	XP_023110613.1	XP_015391244.1	XP_026924002.1
5	5	0.7759999999999999	NP_055969.1	XP_022271944.1	XP_023110578.1	XP_015391238.1	XP_014917527.2
5	5	0.787	NP_001034929.2	XP_003435625.1	XP_004000686.1	XP_015396179.1	XP_026909519.1
5	5	0.81	NP_060831.2	XP_022259999.1	XP_011279667.1	XP_015396185.1	XP_026905810.1
5	5	0.856	NP_005820.1	NP_001239308.1	XP_003986856.1	XP_015391222.1	XP_026923872.1
5	5	0.753	NP_065825.1	XP_013970999.1	XP_011286377.2	XP_007076046.1	XP_026924425.1
5	5	0.741	NP_064571.1	XP_852786.1	XP_003982839.2	XP_007076749.1	XP_014922036.2
5	5	0.7759999999999999	NP_079514.1	XP_005618450.3	XP_023110622.1	XP_015391213.1	XP_026923993.1
5	5	0.7859999999999999	NP_071935.1	XP_531998.2	XP_011286848.1	XP_015396219.1	XP_014934973.1
5	5	0.7879999999999999	NP_002603.1	XP_005628582.1	XP_003982827.1	XP_007076750.1	XP_014922030.2
5	5	0.779	NP_008929.2	XP_853640.1	XP_003985788.1	XP_015396245.1	XP_014943335.1
5	5	0.8079999999999999	NP_115501.2	XP_852505.1	XP_003989750.1	XP_015391194.1	XP_026915756.1
5	5	0.773	NP_061899.3	XP_549626.4	XP_023102984.1	XP_015391175.1	XP_014917123.1
5	5	0.779	NP_001304754.1	XP_022273465.1	XP_019695335.1	XP_015390965.1	XP_026933715.1
5	5	0.723	NP_000553.1	XP_003639070.1	XP_019692646.1	XP_015396434.1	XP_014927832.1
5	5	0.785	NP_004057.1	XP_547653.1	XP_003995105.1	XP_007076004.1	XP_014922057.1
5	5	0.7829999999999999	NP_000320.1	NP_001003176.1	XP_003990229.1	XP_015396443.1	XP_014936370.1
5	5	0.815	NP_001317147.1	XP_005640648.1	XP_003991124.1	XP_015396450.1	XP_026908230.1
5	5	0.73	NP_001096129.1	XP_013966418.1	XP_023115407.1	XP_015396454.1	XP_014940899.1
5	5	0.7859999999999999	NP_003469.2	XP_005619886.1	NP_001233250.1	XP_015390991.1	XP_026892232.1
5	5	0.797	NP_001308564.1	XP_022282261.1	XP_019678142.2	XP_015390985.1	XP_026919959.1
5	5	0.777	NP_005142.1	XP_537306.2	XP_003995106.1	XP_007076005.1	XP_014922060.1
5	5	0.7709999999999999	NP_115496.2	XP_539419.3	XP_003982794.2	XP_007076768.1	XP_014922002.1
5	5	0.79	NP_000033.2	NP_001003265.1	XP_019673693.1	XP_015390940.1	XP_014928132.1
5	5	0.9079999999999999	NP_001062.1	NP_001239103.1	XP_003995103.1	XP_007076001.2	XP_026924412.1
5	5	0.7809999999999999	NP_000135.2	NP_001103428.1	XP_003995432.1	XP_015390910.1	XP_026896884.1
5	5	0.784	NP_115915.1	XP_539580.3	XP_003989938.1	XP_015390903.1	XP_014942947.2
5	5	0.588	NP_689824.2	XP_005635394.1	XP_019683624.2	XP_015390861.1	XP_026925398.1
5	5	0.767	NP_001306098.1	XP_022283758.1	XP_019692430.1	XP_015390856.1	XP_026915210.1
5	5	0.584	NP_000669.1	XP_003433243.1	XP_023107195.1	XP_015390851.1	XP_026925070.1
5	5	0.8109999999999999	NP_061739.2	XP_022264408.1	XP_019689017.2	XP_015391095.1	XP_026898838.1
5	5	0.6609999999999999	NP_003217.3	NP_001002990.1	NP_001123862.1	XP_015396366.1	XP_014939352.1
5	5	0.768	NP_001487.2	XP_005626660.1	XP_003980852.1	XP_015391123.1	XP_026932399.1
5	5	0.47	NP_775820.2	XP_022282256.1	XP_019678494.1	XP_015391122.1	XP_014937513.2
5	5	0.775	NP_065122.1	XP_022280759.1	XP_006927760.2	XP_015391119.1	XP_014943097.2
5	5	0.8009999999999999	NP_000349.1	XP_013973206.2	XP_003980831.1	XP_015391118.1	XP_026932432.1
5	5	0.768	NP_005859.1	XP_532463.1	XP_003982812.1	XP_007076758.1	XP_014922020.1
5	5	0.76	NP_004117.1	XP_003639526.1	XP_003982811.1	XP_007076760.1	XP_014922019.1
5	5	0.794	NP_003861.1	XP_536199.2	XP_023110657.1	XP_015391255.1	XP_026923943.1
5	5	0.764	NP_061741.1	XP_013963346.1	XP_023111924.1	XP_015391094.1	XP_026898849.1
5	5	0.802	NP_002579.2	XP_013963315.1	XP_019688995.1	XP_015391088.1	XP_014919048.1
5	5	0.7859999999999999	NP_061752.1	XP_013963288.1	XP_019688993.1	XP_015391086.1	XP_014919034.1
5	5	0.872	NP_055577.1	XP_546693.4	XP_023114503.1	XP_015396405.1	XP_026914897.1
5	5	0.652	NP_006519.1	XP_532462.3	XP_003982808.1	XP_007076762.1	XP_014922014.2
5	5	0.787	NP_003270.1	XP_543023.2	XP_003983472.1	XP_015391042.1	XP_014920921.1
5	5	0.799	NP_003277.1	XP_534420.3	XP_023107021.1	XP_015391035.1	XP_026925893.1
5	5	0.894	NP_671729.2	XP_851689.2	XP_003982195.2	XP_015395843.1	XP_026894344.1
5	5	0.696	NP_005018.2	XP_852406.2	XP_023103168.1	XP_015395825.1	XP_026894176.1
5	5	0.7040000000000001	NP_006323.2	XP_533874.3	XP_023103176.1	XP_015395826.1	XP_026894177.1
5	5	0.753	NP_006276.2	XP_005627046.1	XP_019671096.2	XP_007076668.1	XP_026895182.1
5	5	0.804	NP_036241.1	XP_852260.1	XP_003982132.1	XP_015395831.1	XP_026894218.1
5	5	0.7929999999999999	NP_004696.2	XP_542300.2	XP_023095187.1	XP_015391580.1	XP_026895655.1
5	5	0.733	NP_004377.2	XP_013977765.1	XP_023103595.1	XP_015395836.1	XP_026894267.1
5	5	0.574	NP_003269.2	XP_013977261.1	XP_003982187.1	XP_015395840.1	XP_014921025.2
5	5	0.7879999999999999	NP_001295180.1	XP_013970297.1	XP_019693020.1	XP_015391570.1	XP_026914368.1
5	5	0.748	NP_001004487.1	XP_854783.3	XP_003995665.1	XP_007076665.1	XP_014934859.1
5	5	0.7709999999999999	NP_003661.1	XP_541795.2	XP_003982491.1	XP_007076676.1	XP_014932196.2
5	5	0.8390000000000001	NP_001798.3	XP_548401.1	XP_011287010.1	XP_015391543.1	XP_026891324.1
5	5	0.764	NP_001263254.1	NP_001263417.1	XP_011278470.1	XP_007076678.1	XP_014932198.1
5	5	0.847	NP_877437.2	XP_541796.2	XP_011278471.1	XP_007076680.1	XP_026898319.1
5	5	0.8420000000000001	NP_066278.3	XP_541884.3	XP_003982280.1	XP_015395854.1	XP_026894534.1
5	5	0.7979999999999999	NP_942015.1	XP_005632591.1	XP_006928832.1	XP_015395873.1	XP_014932554.2
5	5	0.8759999999999999	NP_000112.1	NP_001041576.1	XP_023101346.1	XP_015391766.1	XP_026905961.1
5	5	0.7979999999999999	NP_008872.1	XP_538379.3	XP_023113463.1	XP_015391817.1	XP_026926570.1
5	5	0.6659999999999999	NP_000780.1	XP_003639297.1	XP_023100343.1	XP_015395763.1	XP_026903801.1
5	5	0.6890000000000001	NP_055286.1	XP_854581.1	XP_003995601.2	XP_007076642.1	XP_014928857.1
5	5	0.722	NP_056540.3	XP_005632965.1	XP_003981895.3	XP_015391800.1	XP_026906035.1
5	5	0.6779999999999999	NP_659482.3	XP_005632912.1	XP_006928499.2	XP_015391786.1	XP_026905957.1
5	5	0.6920000000000001	NP_001535.1	XP_854002.1	XP_003981914.1	XP_015391778.1	XP_026906241.1
5	5	0.723	NP_001004713.1	XP_005632827.2	XP_011288390.3	XP_015395795.1	XP_014936582.2
5	5	0.6890000000000001	NP_000629.3	XP_854040.1	XP_003996546.1	XP_007076107.1	XP_014936904.1
5	5	0.9079999999999999	NP_112486.1	XP_854015.1	XP_023096771.1	XP_015391769.1	XP_026905885.1
5	5	0.28800000000000003	NP_004326.1	XP_865603.1	NP_001230014.1	XP_015395909.1	XP_026894095.1
5	5	0.746	NP_002484.1	NP_001239210.1	XP_003995592.1	XP_007076650.1	XP_014928928.1
5	5	0.893	NP_112227.1	XP_855487.1	XP_019692823.1	XP_015391737.1	XP_026914638.1
5	5	0.512	NP_005225.2	XP_852412.1	XP_023102772.1	XP_015395810.1	XP_026894075.1
5	5	0.45899999999999996	NP_112600.1	XP_541953.3	XP_006928645.1	XP_015395812.1	XP_026894092.1
5	5	0.7759999999999999	NP_001505.1	XP_537085.1	XP_019692945.1	XP_015391691.1	XP_014919882.1
5	5	0.8059999999999999	NP_055388.2	XP_853562.2	XP_003996551.1	XP_007076105.1	XP_026890291.1
5	5	0.5670000000000001	NP_848588.3	XP_022278326.1	XP_023100113.1	XP_015391667.1	XP_026908136.1
5	5	0.682	NP_001138585.2	XP_540492.2	XP_006940735.1	XP_015391666.1	XP_026908102.1
5	5	0.584	NP_064509.2	NP_001271393.1	XP_019671621.1	XP_007076660.1	XP_026895062.1
5	5	0.8420000000000001	NP_001096045.1	XP_853706.1	XP_023116476.1	XP_007076719.1	XP_014941627.2
5	5	0.672	NP_006584.1	XP_545492.2	XP_023115159.1	XP_015391363.1	XP_026911444.1
5	5	0.7490000000000001	NP_001008779.1	XP_022260308.1	XP_019683285.1	XP_015396063.1	XP_026889267.1
5	5	0.7170000000000001	NP_115993.3	XP_003432222.2	XP_006930507.2	XP_015396064.1	XP_014919626.1
5	5	0.78	NP_057030.3	XP_536477.3	XP_003981472.1	XP_007076711.1	XP_014929198.1
5	5	0.774	NP_002193.2	XP_853721.2	XP_003981473.1	XP_007076713.1	XP_014941455.1
5	5	0.79	NP_710162.1	XP_003638917.1	XP_003995510.2	XP_015396082.1	XP_026903953.1
5	5	0.649	NP_001552.2	XP_022274719.1	XP_023113827.1	XP_015391330.1	XP_026916331.1
5	5	0.84	NP_008967.1	XP_546319.2	XP_003981465.1	XP_007076717.1	XP_014941614.1
5	5	0.753	NP_001017920.2	XP_849683.1	XP_023115116.1	XP_015391366.1	XP_026911511.1
5	5	0.904	NP_001011713.2	XP_851927.1	XP_023111488.1	XP_015396110.1	XP_026921604.1
5	5	0.794	NP_001264044.1	XP_022283175.1	XP_023106203.1	XP_015396112.1	XP_026930913.1
5	5	0.755	NP_005628.2	XP_003434973.1	XP_019670654.2	XP_007076065.1	XP_014931635.1
5	5	0.742	NP_002480.1	XP_003639527.1	XP_003982852.1	XP_007076727.1	XP_014936708.1
5	5	0.905	NP_036537.1	XP_546748.1	XP_023113787.1	XP_015391305.1	XP_026916395.1
5	5	0.772	NP_001353555.1	XP_013974688.1	XP_019681144.1	XP_015396122.1	XP_014936143.1
5	5	0.757	NP_001007560.1	XP_537295.3	XP_011286364.2	XP_007076064.1	XP_014931633.1
5	5	0.779	NP_002938.1	XP_538570.2	XP_004001453.2	XP_007076735.1	XP_014922046.2
5	5	0.778	XP_005255017.1	XP_005618377.1	XP_023110725.1	XP_015391277.1	XP_026923774.1
5	5	0.7879999999999999	NP_001139256.1	XP_005632717.1	XP_011289227.1	XP_015395915.1	XP_014921053.2
5	5	0.828	NP_061063.2	XP_005627771.1	XP_011280827.2	XP_015391435.1	XP_014920850.2
5	5	0.736	NP_060600.2	XP_533763.2	XP_003982471.2	XP_007076689.1	XP_014921536.2
5	5	0.769	NP_036366.3	XP_022263047.1	XP_023105731.1	XP_007076690.2	XP_026898283.1
5	5	0.867	NP_001892.2	XP_003638817.1	XP_023110145.1	XP_015391424.1	XP_026912682.1
5	5	0.657	NP_002095.1	XP_546318.2	XP_003981543.2	XP_007076705.1	XP_014935286.1
5	5	0.701	NP_001477.2	NP_001273995.1	XP_023106688.1	XP_015396020.1	XP_026933548.1
5	5	0.8029999999999999	NP_817092.1	XP_532910.2	XP_003984433.1	XP_015396022.1	XP_026889240.1
5	5	0.816	NP_060347.2	XP_540118.2	XP_011279575.1	XP_015396025.1	XP_026889180.1
5	5	0.787	NP_064610.1	XP_540027.3	XP_011279679.2	XP_015391407.1	XP_026932887.1
5	5	0.8809999999999999	NP_001136202.1	XP_022277221.1	XP_019670658.2	XP_007076079.1	XP_026924483.1
5	5	0.7979999999999999	NP_699174.1	XP_532849.3	XP_003984630.2	XP_015391406.1	XP_026932891.1
5	5	0.78	NP_006299.1	XP_005619384.1	XP_006928081.1	XP_007076706.1	XP_014941628.1
5	5	0.784	NP_002486.1	XP_005619385.1	XP_003981469.1	XP_007076708.1	XP_026932321.1
5	5	0.8740000000000001	NP_079472.1	XP_545902.4	XP_011280257.1	XP_015390182.1	XP_026931337.1
5	5	0.775	NP_001095856.1	XP_849666.1	XP_003982754.1	XP_007076845.1	XP_014936155.1
5	5	0.7959999999999999	NP_004406.2	XP_545329.3	XP_003985873.1	XP_015390236.1	XP_026896062.1
5	5	0.7909999999999999	NP_000223.1	XP_853790.1	XP_023108894.1	XP_015390233.1	XP_026912427.1
5	5	0.684	NP_004408.1	XP_022273401.1	XP_023115359.1	XP_007076863.1	XP_014928177.2
5	5	0.774	NP_003292.1	XP_539128.1	XP_004000107.1	XP_015390206.1	XP_014925908.1
5	5	0.805	NP_003333.1	XP_022275128.1	XP_023099404.1	XP_015397034.1	XP_026903283.1
5	5	0.7709999999999999	NP_056235.5	XP_532299.2	XP_006943404.3	XP_015390197.1	XP_026919894.1
5	5	0.843	NP_003853.1	XP_854425.1	XP_011283804.1	XP_007076875.1	XP_014925987.2
5	5	0.807	NP_000789.1	XP_005618635.1	XP_003985568.4	XP_015390184.1	XP_014928450.2
5	5	0.823	NP_689892.1	XP_005628227.2	XP_023108901.1	XP_015390240.1	XP_026912183.1
5	5	0.7759999999999999	NP_002694.3	XP_854170.1	XP_003985410.2	XP_007075930.1	XP_014924023.1
5	5	0.775	NP_008878.3	NP_001003264.1	XP_011280174.1	XP_007075927.1	XP_014924021.1
5	5	0.8029999999999999	NP_079045.1	XP_005619706.1	XP_023094980.1	XP_015397087.1	XP_026892575.1
5	5	0.461	NP_077718.3	XP_533960.2	XP_023098670.1	XP_015390156.1	XP_026905300.1
5	5	0.752	NP_000147.1	XP_005633191.1	XP_011286498.2	XP_015390155.1	XP_026905291.1
5	5	0.741	NP_001258740.1	XP_022266565.1	XP_011282156.1	XP_015390113.1	XP_014920693.1
5	5	0.7759999999999999	NP_077271.1	XP_532320.2	XP_004000140.1	XP_007076880.1	XP_014931311.1
5	5	0.852	NP_002537.3	XP_003639496.1	XP_004000127.1	XP_015390091.1	XP_014928341.1
5	5	0.802	NP_057315.3	XP_868108.2	XP_003996552.1	XP_015390352.1	XP_026890282.1
5	5	0.546	NP_795364.2	NP_001074192.1	XP_011279000.1	XP_015396897.1	XP_014934301.1
5	5	0.6679999999999999	NP_003684.2	XP_853984.2	XP_011287327.3	XP_015390367.1	XP_026890439.1
